tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
0,116.5612,51.83,0,0,1.0,1.0,1.0,0.02085,66.3,1,6.34,110.1
1,116.4696,51.93,0,0,1.0,1.1769,1.0,0.02939,67.0,1,6.1,220.2
2,116.3731,51.77,0,0,1.0,1.2287,1.0,0.03919,67.6,1,6.15,330.3
3,116.2773,51.67,0,0,1.0,1.2291,1.0,0.03849,68.2,1,6.18,440.4
4,116.1832,51.68,0,0,1.0,1.2295,1.0,0.03575,68.8,1,6.14,550.5
5,116.2798,51.76,0,0,1.0,1.23,1.0,0.03342,69.4,1,6.06,660.6
6,115.6542,50.45,0,0,1.1126,1.4934,1.3422,0.08639,70.0,2,7.14,770.7
7,110.6141,47.6,0,0,1.1708,1.5923,1.4622,0.15597,67.6,11,9.23,880.7
8,108.4177,45.27,0,0,1.2219,1.66,1.4845,0.16023,67.4,15,11.0,990.8
9,106.7954,43.45,0,0,1.2439,1.7202,1.5138,0.15382,67.7,18,12.24,1100.9
10,104.2312,41.82,0,0,1.2644,1.7275,1.5288,0.14612,67.5,23,13.04,1211.0
11,101.7702,40.29,0,0,1.2641,1.7374,1.5732,0.13749,67.2,28,13.56,1321.1
12,98.506,39.08,0,0,1.3053,1.7825,1.5759,0.1345,66.4,35,13.86,1431.2
13,95.8418,38.06,0,0,1.3477,1.8415,1.612,0.13757,64.4,41,14.18,1541.3
14,94.572,37.67,0,0,1.33,1.8171,1.5809,0.12498,64.5,44,14.19,1651.4
15,94.6425,38.06,0,3,1.332,1.8222,1.5784,0.10215,65.5,44,13.75,1761.5
16,94.7332,38.49,0,3,1.5509,1.8378,1.5477,0.09939,66.5,44,13.36,1870.6
17,94.852,39.21,0,3,1.3625,1.8094,1.5354,0.08698,67.3,44,12.79,1979.7
18,95.003,40.26,0,3,1.5449,1.7294,1.5223,0.07089,68.1,44,12.0,2088.8
19,95.1736,41.16,0,3,1.5456,1.6926,1.5253,0.06534,68.9,44,11.33,2197.9
20,94.9319,42.12,1,3,1.5495,1.6707,1.5215,0.057,69.3,45,10.64,2307.0
21,95.1239,43.54,2,0,1.5374,1.6671,1.5138,0.0492,69.9,45,9.98,2415.5
22,95.3238,44.45,1,0,1.5377,1.6581,1.514,0.04386,70.6,45,9.35,2521.9
