tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
839,10.1254,28.19,0,22,1.15,2.2952,1.4843,0.09401,215.6,2199,11.42,46358.9
840,10.1098,28.53,0,20,1.15,2.2952,1.4843,0.09107,218.6,2199,11.32,46416.4
841,10.0945,28.52,0,23,1.15,2.2952,1.4843,0.09122,219.0,2202,11.19,46472.0
842,10.0787,28.46,0,25,1.15,2.2952,1.4843,0.09317,217.7,2207,11.09,46528.6
843,10.066,28.35,0,25,1.15,2.2952,1.4843,0.09471,217.1,2212,11.07,46585.2
844,10.0472,28.55,0,24,1.15,2.2952,1.4843,0.09595,214.2,2217,11.08,46644.7
845,10.0262,28.68,0,26,1.15,2.2952,1.4843,0.0925,217.0,2217,11.09,46704.3
846,10.0096,29.04,0,25,1.15,2.2952,1.4843,0.09146,218.2,2219,11.04,46762.3
847,9.9945,29.24,0,22,1.15,2.2952,1.4843,0.0916,218.5,2222,10.97,46819.4
848,9.9793,28.98,0,21,1.15,2.2952,1.4843,0.09338,217.7,2227,10.93,46876.5
849,9.9651,28.89,0,21,1.15,2.2952,1.4843,0.09318,218.3,2230,10.93,46932.5
850,9.9493,28.98,0,23,1.15,2.2952,1.4843,0.09214,219.3,2232,10.93,46989.6
851,9.9351,29.63,0,22,1.0,2.2952,1.4843,0.08172,221.4,2233,10.72,47049.1
852,9.9222,30.04,0,21,1.15,2.2952,1.4843,0.08048,224.3,2233,10.55,47110.7
853,9.9073,29.63,0,21,1.15,2.2952,1.4843,0.09316,223.5,2237,10.63,47170.2
854,9.8911,29.66,0,20,1.15,2.2952,1.4843,0.09136,225.7,2238,10.71,47228.7
855,9.879,29.13,0,21,1.15,2.2952,1.4843,0.09569,221.7,2246,10.73,47286.3
856,9.8561,29.11,0,19,1.15,2.2952,1.4843,0.09416,223.0,2248,10.84,47341.4
857,9.8353,29.12,0,17,1.15,2.2952,1.4843,0.09467,222.4,2252,10.89,47396.5
858,9.8185,28.98,0,21,1.15,2.2952,1.4843,0.09341,224.0,2254,10.93,47453.6
859,9.8032,28.85,0,21,1.15,2.2952,1.4843,0.0942,223.6,2258,10.94,47511.6
860,9.7919,28.52,0,23,1.15,2.2952,1.4843,0.10016,218.5,2268,10.96,47568.2
861,9.7817,28.35,0,21,1.15,2.2952,1.4843,0.1007,216.6,2273,11.08,47626.3
862,9.7634,28.44,0,19,1.15,2.2952,1.4843,0.09837,217.6,2275,11.19,47686.3
863,9.7475,28.58,0,21,1.0,2.2952,1.4843,0.08741,218.9,2277,11.03,47744.3
864,9.7366,29.14,0,17,1.0,2.2952,1.4843,0.07928,218.6,2281,10.68,47800.4
