tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
29,121.3359,56.36,2,0,1.15,1.0995,1.0314,-0.01528,93.2,3,3.57,3153.9
30,121.6087,56.43,3,0,1.15,1.0923,1.0219,-0.01127,94.3,3,3.46,3230.5
31,121.8548,56.32,3,0,1.15,1.0935,1.022,-0.00653,95.4,3,3.4,3306.9
32,122.0883,56.09,4,0,1.15,1.0951,1.0222,-0.00143,96.5,3,3.4,3382.3
33,122.3091,55.79,2,0,1.15,1.092,1.0224,0.00272,97.6,3,3.37,3457.7
34,122.514,55.46,1,0,1.15,1.087,1.0225,0.00605,98.8,3,3.35,3533.1
35,122.7075,55.16,1,0,1.15,1.0738,1.0203,0.00825,99.9,3,3.35,3608.5
36,122.8854,54.86,2,0,1.15,1.0711,1.0179,0.0101,101.1,3,3.4,3682.2
37,122.4194,54.59,2,0,1.15,1.0553,1.0179,0.01256,101.2,4,3.46,3755.3
38,122.5744,54.43,4,0,1.15,1.0487,1.0,0.01275,102.3,4,3.55,3827.8
39,122.7104,54.27,4,0,1.15,1.0505,1.0,0.01375,103.5,4,3.63,3898.2
40,122.8277,54.08,3,0,1.15,1.052,1.0,0.01601,104.6,4,3.7,3968.6
41,122.9487,53.85,3,0,1.15,1.0541,1.0,0.018,105.7,4,3.81,4038.5
42,123.0611,53.6,3,0,1.15,1.0539,1.0,0.01963,106.8,4,3.92,4108.4
43,123.1495,53.34,2,0,1.15,1.0553,1.0,0.02096,107.9,4,4.02,4178.2
44,123.2224,53.14,1,0,1.15,1.0426,1.0,0.0215,108.9,4,4.06,4247.2
45,123.3124,52.93,0,0,1.15,1.0467,1.0,0.02211,110.0,4,4.09,4315.8
46,123.3842,52.69,1,0,1.15,1.0404,1.0,0.02293,111.0,4,4.16,4384.3
47,123.4522,52.46,3,0,1.15,1.0378,1.0,0.0234,112.1,4,4.25,4452.9
48,123.5098,52.18,3,0,1.15,1.0238,1.0,0.02353,113.2,4,4.33,4520.3
49,123.5539,51.87,5,1,1.15,1.0242,1.0,0.02382,114.3,4,4.44,4586.9
50,122.9729,51.51,2,1,1.15,1.0248,1.0,0.02553,114.8,5,4.49,4652.5
51,122.9967,51.22,5,1,1.15,1.0104,1.0,0.02546,116.0,5,4.6,4718.1
52,123.0339,50.92,4,1,1.15,1.0109,1.0,0.02544,117.1,5,4.66,4783.1
53,123.0422,50.62,4,1,1.15,1.0036,1.0,0.02585,118.2,5,4.69,4847.9
54,123.0451,50.26,2,1,1.15,1.0041,1.0,0.02618,119.4,5,4.72,4912.7
55,123.0488,49.99,1,1,1.15,1.0045,1.0,0.02696,120.6,5,4.73,4978.4
56,123.0697,49.52,2,2,1.15,1.0049,1.0,0.02763,121.7,5,4.78,5043.2
57,122.4609,49.05,2,5,1.15,1.0053,1.0,0.02914,121.3,6,4.83,5107.7
58,122.4304,48.69,2,5,1.15,1.0058,1.0,0.02951,122.4,6,4.89,5170.7
59,122.3541,48.25,4,5,1.15,1.0063,1.0,0.02989,123.6,6,4.98,5233.8
60,122.3264,47.82,1,6,1.15,1.0066,1.0,0.03024,124.7,6,5.0,5296.9
61,122.2809,47.5,1,5,1.15,1.0072,1.0,0.03058,125.8,6,5.03,5360.0
62,122.2081,47.09,1,5,1.15,1.0076,1.0,0.03092,127.0,6,5.06,5423.1
63,122.166,46.93,2,4,1.15,1.008,1.0,0.03122,128.2,6,5.1,5486.6
64,122.1028,46.28,3,5,1.15,1.0083,1.0,0.0315,129.4,6,5.16,5548.1
65,122.0684,45.73,1,7,1.15,1.0086,1.0,0.03175,130.6,6,5.17,5607.2
66,122.0667,45.39,1,8,1.15,1.0092,1.0,0.032,131.8,6,5.18,5666.2
67,121.4334,44.87,2,10,1.15,1.0095,1.0,0.03312,132.1,7,5.21,5722.3
68,121.3726,44.48,1,9,1.15,1.01,1.0,0.03322,133.3,7,5.24,5778.4
69,121.3025,44.13,1,8,1.15,1.0103,1.0,0.03335,134.5,7,5.27,5836.4
70,121.2399,43.6,1,10,1.15,1.0107,1.0,0.03352,135.8,7,5.29,5897.0
71,121.204,43.2,3,9,1.15,1.0111,1.0,0.03375,137.0,7,5.36,5956.1
