tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
864,21.6139,20.45,0,41,1.15,1.321,1.0603,0.07847,226.7,1099,9.68,46351.4
865,21.6002,20.93,0,36,1.15,1.3211,1.0642,0.07779,227.9,1100,9.68,46407.0
866,21.5915,20.46,0,39,1.15,1.3188,1.0613,0.07799,227.4,1103,9.63,46461.6
867,21.5784,20.31,0,39,1.15,1.344,1.0662,0.07969,228.0,1105,9.65,46512.2
868,21.5621,20.34,0,37,1.15,1.3286,1.0574,0.07933,228.2,1107,9.66,46563.5
869,21.5451,20.76,0,35,1.15,1.3408,1.0719,0.08277,225.1,1113,9.66,46613.3
870,21.5222,20.97,0,36,1.15,1.3248,1.0582,0.0814,225.3,1115,9.7,46660.6
871,21.5026,20.62,0,39,1.15,1.3431,1.0729,0.08015,225.4,1116,9.73,46705.0
872,21.4775,20.65,0,35,1.15,1.3272,1.0592,0.07994,225.5,1118,9.73,46751.3
873,21.4456,20.46,0,43,1.15,1.3454,1.0736,0.07867,226.6,1119,9.72,46799.5
874,21.4289,20.37,0,42,1.15,1.3296,1.06,0.07976,225.4,1122,9.69,46842.7
875,21.4169,20.77,0,37,1.15,1.3486,1.0697,0.07891,225.8,1124,9.66,46889.0
876,21.4058,21.1,0,36,1.15,1.3312,1.0653,0.07853,226.3,1125,9.64,46938.1
877,21.3902,21.17,0,33,1.15,1.3512,1.0703,0.07877,226.8,1127,9.62,46989.3
878,21.3787,20.68,0,36,1.15,1.3287,1.063,0.07749,228.1,1128,9.6,47040.0
879,21.3504,21.29,0,31,1.15,1.332,1.0679,0.07795,225.7,1132,9.54,47097.0
880,21.3174,20.91,0,29,1.15,1.3312,1.0634,0.07844,224.9,1135,9.55,47150.6
881,21.2943,20.53,0,35,1.15,1.346,1.0684,0.079,223.8,1138,9.55,47203.3
882,21.259,20.94,0,35,1.15,1.3217,1.0625,0.07579,225.7,1138,9.55,47252.5
883,21.2258,20.77,0,36,1.15,1.3573,1.0768,0.07621,226.7,1139,9.54,47301.6
884,21.2125,20.59,0,39,1.15,1.3467,1.0628,0.07691,227.0,1141,9.52,47348.3
885,21.1994,20.98,0,36,1.15,1.3645,1.077,0.07597,228.2,1142,9.51,47398.0
886,21.1829,20.54,0,41,1.15,1.3492,1.0633,0.07664,227.3,1145,9.51,47446.7
887,21.1624,20.98,0,40,1.15,1.3669,1.0775,0.07467,229.2,1145,9.51,47495.9
888,21.1521,21.4,0,37,1.15,1.3516,1.064,0.07488,229.3,1147,9.46,47545.1
889,21.1223,21.38,0,36,1.15,1.3652,1.0738,0.07463,229.2,1149,9.42,47596.2
890,21.0941,21.6,0,33,1.15,1.348,1.0694,0.07591,228.4,1152,9.39,47645.4
891,21.0718,21.31,0,33,1.15,1.3625,1.0744,0.07615,228.6,1154,9.38,47697.0
892,21.048,21.15,0,30,1.15,1.3562,1.0653,0.07804,226.8,1158,9.38,47747.7
893,21.0126,21.17,0,31,1.15,1.3639,1.0797,0.08208,223.8,1164,9.41,47799.8
894,20.9857,20.97,0,30,1.15,1.3528,1.0707,0.08246,222.9,1167,9.52,47849.5
895,20.9552,20.66,0,34,1.15,1.3673,1.0758,0.08007,224.0,1168,9.6,47900.2
896,20.9271,20.58,0,33,1.15,1.3512,1.0665,0.07868,223.8,1170,9.61,47948.9
897,20.8999,20.43,0,36,1.15,1.3688,1.0808,0.07798,225.2,1171,9.62,48001.0
898,20.8869,20.3,0,42,1.15,1.3538,1.0669,0.0801,222.4,1176,9.58,48050.2
899,20.8578,20.9,0,41,1.15,1.3762,1.081,0.07974,222.5,1178,9.59,48099.4
900,20.8289,20.47,0,43,1.15,1.3613,1.0673,0.08048,221.9,1181,9.62,48147.6
901,20.8005,20.83,0,39,1.15,1.3738,1.0722,0.07824,223.2,1182,9.61,48199.2
902,20.7715,20.72,1,37,1.15,1.3638,1.0678,0.07635,225.2,1182,9.63,48251.3
903,20.7421,20.8,1,37,1.15,1.3819,1.0774,0.07515,227.2,1182,9.62,48305.0
904,20.7177,21.33,1,35,1.15,1.3701,1.0731,0.07765,225.8,1186,9.6,48359.1
905,20.6997,21.6,0,33,1.15,1.3892,1.0781,0.07661,227.2,1187,9.59,48411.2
906,20.6769,21.41,0,31,1.15,1.3728,1.0739,0.07791,225.9,1191,9.57,48460.4
907,20.6556,21.0,0,31,1.15,1.3917,1.0789,0.07954,223.0,1196,9.57,48510.6
908,20.6332,20.42,0,39,1.15,1.3755,1.0746,0.07698,225.0,1196,9.61,48559.2
909,20.6051,20.55,0,39,1.15,1.3944,1.0795,0.07969,222.8,1201,9.58,48610.9
910,20.5799,20.92,0,39,1.15,1.3789,1.0705,0.07875,223.0,1203,9.59,48667.0
911,20.5511,20.81,0,38,1.15,1.386,1.0758,0.07917,222.7,1206,9.58,48722.6
912,20.5185,20.56,0,39,1.15,1.3762,1.0664,0.08033,221.2,1210,9.59,48776.8
913,20.4852,20.5,0,40,1.15,1.3929,1.0808,0.0793,222.1,1211,9.62,48831.5
914,20.4645,21.25,0,34,1.15,1.3734,1.0672,0.07938,221.9,1214,9.6,48884.2
915,20.4392,21.5,0,34,1.15,1.4009,1.0813,0.07816,223.2,1215,9.6,48936.0
916,20.4126,21.34,0,28,1.15,1.3848,1.077,0.08105,221.6,1219,9.61,48985.3
