tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
27,118.0895,54.86,0,0,1.0474,1.2705,1.0875,-0.03524,85.7,3,4.76,2985.6
28,118.4332,55.82,0,0,1.0488,1.246,1.0723,-0.03461,86.2,3,4.42,3067.6
29,118.7653,56.43,0,0,1.0311,1.2266,1.0681,-0.0309,86.7,3,4.15,3147.7
30,119.0761,56.69,0,0,1.0342,1.2388,1.0804,-0.02269,87.2,3,3.96,3227.5
31,119.3794,56.79,0,0,1.0311,1.196,1.0641,-0.01848,87.7,3,3.8,3306.0
32,119.6766,56.89,0,0,1.0177,1.1753,1.0592,-0.01908,88.2,3,3.69,3381.1
33,119.9668,56.92,0,0,1.0192,1.1369,1.0566,-0.01723,88.7,3,3.59,3455.6
34,120.2485,56.87,0,0,1.02,1.1569,1.0359,-0.0136,89.2,3,3.52,3529.6
35,120.5238,56.73,0,0,1.021,1.15,1.0202,-0.00941,89.7,3,3.47,3602.5
36,120.7893,56.58,0,0,1.0108,1.1388,1.0204,-0.00697,90.2,3,3.42,3673.9
37,121.0462,56.39,0,0,1.0114,1.1307,1.0158,-0.00412,90.7,3,3.39,3744.1
38,121.2875,56.16,0,0,1.0124,1.1468,1.0163,0.00023,91.2,3,3.37,3814.3
39,121.5202,55.96,0,0,1.0146,1.1113,1.0098,0.00271,91.7,3,3.36,3884.4
40,121.7409,55.77,0,0,1.0179,1.1115,1.0098,0.00425,92.2,3,3.36,3954.6
41,121.3358,55.55,0,0,1.0,1.0986,1.0099,0.00675,91.6,4,3.36,4023.8
42,121.5405,55.36,0,0,1.0,1.1044,1.01,0.00816,92.1,4,3.4,4093.0
43,121.7364,55.18,0,0,1.0,1.0827,1.0101,0.00988,92.6,4,3.46,4162.3
44,121.9195,54.81,1,0,1.15,1.0874,1.01,0.01916,93.1,4,3.73,4231.5
45,122.0786,54.31,1,0,1.15,1.0831,1.0101,0.02787,93.7,4,4.14,4300.7
46,121.611,53.96,1,0,1.15,1.0404,1.005,0.02585,93.5,5,4.38,4369.9
47,121.7627,53.76,1,0,1.15,1.0404,1.005,0.02349,94.1,5,4.53,4439.2
48,121.9064,53.61,3,0,1.15,1.0311,1.0009,0.02305,94.6,5,4.67,4508.4
49,122.0464,53.53,4,0,1.15,1.0261,1.0009,0.02247,95.2,5,4.77,4577.3
50,122.1816,53.45,2,0,1.15,1.0191,1.0052,0.02259,95.8,5,4.82,4646.0
51,122.3124,53.4,1,0,1.15,1.0093,1.0,0.02213,96.3,5,4.83,4714.6
52,121.8411,53.3,3,0,1.15,1.0094,1.0009,0.02276,95.6,6,4.89,4783.2
53,121.9397,53.24,1,0,1.15,1.0094,1.0009,0.02312,96.2,6,4.92,4851.9
54,122.0447,53.19,1,0,1.15,1.0079,1.0,0.02324,96.7,6,4.95,4920.5
55,122.1482,53.14,1,0,1.15,1.0079,1.0,0.02331,97.3,6,4.97,4988.8
56,122.2438,53.09,2,0,1.15,1.0079,1.0,0.02357,97.8,6,5.0,5056.9
57,122.3402,53.03,3,0,1.15,1.0053,1.0,0.02367,98.4,6,5.04,5124.9
58,122.427,52.98,1,0,1.15,1.0003,1.0,0.02349,99.0,6,5.05,5192.3
59,122.5264,52.93,1,0,1.15,1.0103,1.0,0.02395,99.5,6,5.07,5259.1
60,122.0126,52.82,2,0,1.15,1.0003,1.0,0.02498,99.3,7,5.1,5325.6
61,122.1162,52.76,2,0,1.15,1.0003,1.0,0.02452,99.9,7,5.13,5392.1
62,122.2237,52.7,1,0,1.15,1.0003,1.0,0.02462,100.5,7,5.15,5458.6
63,122.3238,52.64,0,0,1.15,1.0004,1.0,0.0247,101.1,7,5.14,5525.1
64,121.819,52.54,0,0,1.15,1.0004,1.0,0.02563,100.8,8,5.14,5591.6
65,121.9313,52.47,1,0,1.15,1.0004,1.0,0.02561,101.4,8,5.18,5657.8
66,122.0346,52.4,1,0,1.15,1.0004,1.0,0.02562,102.0,8,5.21,5724.0
67,122.1328,52.31,0,0,1.15,1.0004,1.0,0.02564,102.6,8,5.22,5790.2
68,122.2366,52.23,1,0,1.15,1.0004,1.0,0.02567,103.2,8,5.24,5856.4
69,122.3287,52.14,0,0,1.15,1.0004,1.0,0.02569,103.8,8,5.24,5922.6
70,122.4274,52.06,0,0,1.15,1.0,1.0,0.0257,104.4,8,5.24,5988.8
71,122.515,51.95,2,0,1.15,1.0,1.0,0.02572,105.1,8,5.28,6055.0
