tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
27,121.0338,54.28,0,0,1.0161,1.1938,1.0031,0.00194,78.4,2,4.06,2999.9
28,120.6827,54.57,0,0,1.0174,1.1656,1.0031,0.00116,77.8,3,3.87,3089.2
29,120.9433,54.81,0,0,1.0,1.1295,1.0155,0.00133,78.2,3,3.76,3174.6
30,121.1969,55.01,0,0,1.0,1.1053,1.0031,0.00099,78.7,3,3.66,3259.1
31,121.4452,55.12,0,0,1.0,1.1039,1.0157,0.00304,79.1,3,3.59,3342.8
32,121.6749,54.99,1,0,1.15,1.0627,1.0032,0.0118,79.6,3,3.67,3421.9
33,121.8956,54.73,1,0,1.15,1.0548,1.0032,0.01821,80.0,3,3.87,3497.0
34,122.109,54.55,1,0,1.15,1.0345,1.0159,0.01833,80.4,3,4.02,3572.1
35,122.3167,54.41,2,0,1.15,1.0326,1.0032,0.01792,80.9,3,4.13,3645.1
36,122.5219,54.3,1,0,1.15,1.028,1.016,0.01829,81.3,3,4.21,3717.4
37,122.7231,54.22,1,0,1.15,1.0283,1.0032,0.01871,81.8,3,4.28,3788.9
38,122.9234,54.16,0,0,1.15,1.0292,1.0032,0.01851,82.2,3,4.31,3858.9
39,123.1246,54.28,0,0,1.0,1.0241,1.0,0.0119,82.6,3,4.19,3928.1
40,123.3159,54.52,0,0,1.0,1.0204,1.0,0.00607,83.0,3,4.0,3996.8
41,123.503,54.65,0,0,1.0,1.0204,1.0,0.00833,83.5,3,3.88,4064.7
42,123.6753,54.67,0,0,1.0,1.0303,1.0,0.01092,83.9,3,3.85,4132.3
43,123.8435,54.64,0,0,1.0,1.0179,1.0,0.01253,84.4,3,3.86,4199.9
44,124.01,54.61,0,0,1.0,1.018,1.0,0.01343,84.8,3,3.89,4267.3
45,124.1695,54.35,0,0,1.15,1.018,1.0,0.02258,85.3,3,4.11,4334.6
46,124.3173,53.96,0,0,1.15,1.0229,1.0,0.03061,85.7,3,4.47,4401.9
47,124.4649,53.68,1,0,1.15,1.0279,1.0,0.02992,86.2,3,4.75,4469.3
48,124.6112,53.5,1,0,1.15,1.0159,1.0,0.02855,86.7,3,4.93,4536.6
49,124.7566,53.4,0,0,1.15,1.0138,1.0,0.02703,87.1,3,5.01,4603.9
50,124.9016,53.34,1,0,1.15,1.0138,1.0,0.02634,87.6,3,5.09,4670.1
51,125.0475,53.3,0,0,1.15,1.0138,1.0,0.02585,88.1,3,5.11,4735.8
52,125.1977,53.45,0,0,1.0,1.0138,1.0,0.01869,88.6,3,4.97,4801.6
53,125.343,53.71,0,0,1.0,1.0138,1.0,0.01261,89.1,3,4.74,4867.3
54,125.4807,53.67,1,0,1.15,1.0138,1.0,0.02204,89.6,3,4.78,4933.1
55,125.6051,53.42,2,0,1.15,1.0138,1.0,0.0301,90.1,3,5.02,4998.8
56,125.7282,53.25,2,0,1.15,1.0139,1.0,0.02919,90.6,3,5.19,5064.6
57,125.8496,53.14,0,0,1.15,1.0139,1.0,0.02839,91.2,3,5.26,5130.3
58,125.9753,53.08,0,0,1.15,1.0039,1.0,0.02723,91.7,3,5.28,5196.1
59,125.4615,53.0,1,0,1.15,1.0139,1.0,0.02764,91.4,4,5.31,5261.8
60,125.575,52.96,1,0,1.15,1.0139,1.0,0.02763,92.0,4,5.35,5327.6
61,125.6966,52.94,1,0,1.15,1.0139,1.0,0.02714,92.5,4,5.37,5393.3
62,125.8162,52.91,0,0,1.15,1.014,1.0,0.02672,93.1,4,5.36,5459.1
63,125.927,52.92,1,0,1.15,1.004,1.0,0.02589,93.6,4,5.36,5524.8
64,126.0356,52.92,0,0,1.15,1.014,1.0,0.02565,94.2,4,5.33,5590.6
65,126.1436,52.91,0,0,1.15,1.014,1.0,0.02596,94.7,4,5.32,5656.3
66,126.2431,52.9,0,0,1.15,1.014,1.0,0.02574,95.3,4,5.31,5722.1
67,126.3432,52.89,0,0,1.15,1.0041,1.0,0.0251,95.9,4,5.28,5787.8
68,126.4449,52.89,0,0,1.15,1.0141,1.0,0.02505,96.5,4,5.27,5853.6
69,126.5432,52.87,1,0,1.15,1.0141,1.0,0.02551,97.1,4,5.28,5919.3
70,126.6388,52.83,0,0,1.15,1.0142,1.0,0.02541,97.6,4,5.28,5985.1
71,126.7372,52.8,1,0,1.15,1.0142,1.0,0.02533,98.2,4,5.29,6050.8
